state,article_title,revision_id,article_quality,regional_division,population
Illinois,"Summit, Illinois",1171663931,GA,East North Central,12582032
Illinois,"Sumner, Illinois",1165903425,C,East North Central,12582032
Illinois,"Sun River Terrace, Illinois",1167679621,C,East North Central,12582032
Illinois,"Swansea, Illinois",1167680199,C,East North Central,12582032
Illinois,"Sycamore, Illinois",1179083819,GA,East North Central,12582032
Illinois,"Symerton, Illinois",1167680611,Start,East North Central,12582032
Illinois,"Table Grove, Illinois",1167680668,Start,East North Central,12582032
Illinois,"Tallula, Illinois",1167680865,C,East North Central,12582032
Illinois,"Tamaroa, Illinois",1167680926,C,East North Central,12582032
Illinois,"Tamms, Illinois",1162678459,GA,East North Central,12582032
Illinois,"Tampico, Illinois",1171915793,C,East North Central,12582032
Illinois,"Taylor Springs, Illinois",1167681246,C,East North Central,12582032
Illinois,"Taylorville, Illinois",1171686795,GA,East North Central,12582032
Illinois,"Tennessee, Illinois",1167681670,C,East North Central,12582032
Illinois,"Teutopolis, Illinois",1179727859,C,East North Central,12582032
Illinois,"Thawville, Illinois",1167681969,Start,East North Central,12582032
Illinois,"Thayer, Illinois",1167681986,Start,East North Central,12582032
Illinois,"Thebes, Illinois",1177093680,C,East North Central,12582032
Illinois,"Third Lake, Illinois",1167682155,C,East North Central,12582032
Illinois,"Thomasboro, Illinois",1167682226,Start,East North Central,12582032
Illinois,"Thompsonville, Illinois",1167682347,C,East North Central,12582032
Illinois,"Thomson, Illinois",1167682371,GA,East North Central,12582032
Illinois,"Thornton, Illinois",1171836455,C,East North Central,12582032
Illinois,"Tilden, Illinois",1167683002,C,East North Central,12582032
Illinois,"Tilton, Illinois",1179523124,C,East North Central,12582032
Illinois,"Timberlane, Illinois",1167683195,C,East North Central,12582032
Illinois,"Time, Illinois",1167683208,C,East North Central,12582032
Illinois,"Tinley Park, Illinois",1171836523,C,East North Central,12582032
Illinois,"Tiskilwa, Illinois",1167683393,C,East North Central,12582032
Illinois,"Toledo, Illinois",1175857984,C,East North Central,12582032
Illinois,"Tolono, Illinois",1176380441,C,East North Central,12582032
Illinois,"Toluca, Illinois",1165904581,C,East North Central,12582032
Illinois,"Tonica, Illinois",1167683807,C,East North Central,12582032
Illinois,"Topeka, Illinois",1166331476,Start,East North Central,12582032
Illinois,"Toulon, Illinois",1165904717,C,East North Central,12582032
Illinois,"Tovey, Illinois",1167684349,Start,East North Central,12582032
Illinois,"Towanda, Illinois",1167684439,C,East North Central,12582032
Illinois,"Tower Hill, Illinois",1167684459,C,East North Central,12582032
Illinois,"Tower Lakes, Illinois",1167684468,Start,East North Central,12582032
Illinois,"Tremont, Illinois",1167685294,C,East North Central,12582032
Illinois,"Trenton, Illinois",1167076232,GA,East North Central,12582032
Illinois,"Trout Valley, Illinois",1167685655,C,East North Central,12582032
Illinois,"Troy, Illinois",1165904909,C,East North Central,12582032
Illinois,"Troy Grove, Illinois",1174185106,GA,East North Central,12582032
Illinois,"Tuscola, Illinois",1172984945,C,East North Central,12582032
Illinois,"Ullin, Illinois",1167739442,C,East North Central,12582032
Illinois,"Union, Illinois",1167740535,C,East North Central,12582032
Illinois,"Union Hill, Illinois",1167739791,Start,East North Central,12582032
Illinois,"University Park, Illinois",1172175493,GA,East North Central,12582032
Illinois,"Urbana, Illinois",1179666247,C,East North Central,12582032
Illinois,"Ursa, Illinois",1167741292,C,East North Central,12582032
Illinois,"Valier, Illinois",1167741522,C,East North Central,12582032
Illinois,"Valley City, Illinois",1167741584,C,East North Central,12582032
Illinois,"Valmeyer, Illinois",1167741828,C,East North Central,12582032
Illinois,"Vandalia, Illinois",1177525491,GA,East North Central,12582032
Illinois,"Varna, Illinois",1167742334,GA,East North Central,12582032
Illinois,"Venedy, Illinois",1167742581,C,East North Central,12582032
Illinois,"Venice, Illinois",1165906108,GA,East North Central,12582032
Illinois,"Vergennes, Illinois",1167742785,C,East North Central,12582032
Illinois,"Vermilion, Illinois",1173965916,C,East North Central,12582032
Illinois,"Vermont, Illinois",1167742824,C,East North Central,12582032
Illinois,"Vernon, Illinois",1167742964,GA,East North Central,12582032
Illinois,"Vernon Hills, Illinois",1150706592,C,East North Central,12582032
Illinois,"Verona, Illinois",1170866770,Start,East North Central,12582032
Illinois,"Versailles, Illinois",1167743048,C,East North Central,12582032
Illinois,"Victoria, Illinois",1175229005,C,East North Central,12582032
Illinois,"Vienna, Illinois",1173526145,C,East North Central,12582032
Illinois,"Villa Grove, Illinois",1172984988,GA,East North Central,12582032
Illinois,"Villa Park, Illinois",1179075701,C,East North Central,12582032
Illinois,"Viola, Illinois",1167743991,C,East North Central,12582032
Illinois,"Virden, Illinois",1165906316,C,East North Central,12582032
Illinois,"Virgil, Illinois",1167744144,C,East North Central,12582032
Illinois,"Virginia, Illinois",1165906324,C,East North Central,12582032
Illinois,"Volo, Illinois",1167744334,C,East North Central,12582032
Illinois,"Wadsworth, Illinois",1167776339,C,East North Central,12582032
Illinois,"Waggoner, Illinois",1167776358,GA,East North Central,12582032
Illinois,"Walnut, Illinois",1167777353,Start,East North Central,12582032
Illinois,"Walnut Hill, Illinois",1167777229,C,East North Central,12582032
Illinois,"Walshville, Illinois",1167835822,C,East North Central,12582032
Illinois,"Waltonville, Illinois",1167835899,C,East North Central,12582032
Illinois,"Wamac, Illinois",1167076352,Start,East North Central,12582032
Illinois,"Wapella, Illinois",1172814573,C,East North Central,12582032
Illinois,"Warren, Illinois",1167836264,C,East North Central,12582032
Illinois,"Warrensburg, Illinois",1167836294,C,East North Central,12582032
Illinois,"Warrenville, Illinois",1176701116,C,East North Central,12582032
Illinois,"Warsaw, Illinois",1165906649,GA,East North Central,12582032
Illinois,"Washburn, Illinois",1167836422,C,East North Central,12582032
Illinois,"Washington, Illinois",1170867276,C,East North Central,12582032
Illinois,"Washington Park, Illinois",1170707976,GA,East North Central,12582032
Illinois,"Wataga, Illinois",1167837019,C,East North Central,12582032
Illinois,"Waterloo, Illinois",1165906754,C,East North Central,12582032
Illinois,"Waterman, Illinois",1179875855,C,East North Central,12582032
Illinois,"Watseka, Illinois",1165906797,C,East North Central,12582032
Illinois,"Watson, Illinois",1178298563,C,East North Central,12582032
Illinois,"Wauconda, Illinois",1179223875,C,East North Central,12582032
Illinois,"Waukegan, Illinois",1179597668,C,East North Central,12582032
Illinois,"Waverly, Illinois",1165906854,Start,East North Central,12582032
Illinois,"Wayne, Illinois",1179663292,C,East North Central,12582032
Illinois,"Wayne City, Illinois",1173241640,C,East North Central,12582032
Illinois,"Waynesville, Illinois",1172814623,C,East North Central,12582032
Illinois,"Weldon, Illinois",1172814667,B,East North Central,12582032
Illinois,"Wellington, Illinois",1167839018,Start,East North Central,12582032
Illinois,"Wenona, Illinois",1174159096,C,East North Central,12582032
Illinois,"Wenonah, Illinois",1167839196,C,East North Central,12582032
Illinois,"West Brooklyn, Illinois",1176593846,C,East North Central,12582032
Illinois,"Westchester, Illinois",1178971182,C,East North Central,12582032
Illinois,"West Chicago, Illinois",1179076807,GA,East North Central,12582032
Illinois,"West City, Illinois",1167839536,C,East North Central,12582032
Illinois,"West Dundee, Illinois",1166611897,C,East North Central,12582032
Illinois,"Western Springs, Illinois",1171836829,C,East North Central,12582032
Illinois,"Westfield, Illinois",1167840387,C,East North Central,12582032
Illinois,"West Frankfort, Illinois",1174314892,C,East North Central,12582032
Illinois,"Westmont, Illinois",1173183353,C,East North Central,12582032
Illinois,"West Peoria, Illinois",1120317980,Start,East North Central,12582032
Illinois,"West Point, Illinois",1167840026,C,East North Central,12582032
Illinois,"West Salem, Illinois",1175504299,GA,East North Central,12582032
Illinois,"Westville, Illinois",1174690483,GA,East North Central,12582032
Illinois,"Wheaton, Illinois",1179076225,C,East North Central,12582032
Illinois,"Wheeler, Illinois",1167840855,C,East North Central,12582032
Illinois,"Wheeling, Illinois",1171837191,C,East North Central,12582032
Illinois,"White City, Illinois",1167841065,C,East North Central,12582032
Illinois,"White Hall, Illinois",1165907464,GA,East North Central,12582032
Illinois,"Williamsfield, Illinois",1167842200,C,East North Central,12582032
Illinois,"Williamson, Illinois",1167842214,GA,East North Central,12582032
Illinois,"Williamsville, Illinois",1167842248,Start,East North Central,12582032
Illinois,"Willisville, Illinois",1167842317,B,East North Central,12582032
Illinois,"Willowbrook, DuPage County, Illinois",1173183542,C,East North Central,12582032
Illinois,"Willow Hill, Illinois",1167842375,C,East North Central,12582032
Illinois,"Willow Springs, Illinois",1173037430,GA,East North Central,12582032
Illinois,"Wilmette, Illinois",1179772450,FA,East North Central,12582032
Illinois,"Wilmington, Greene County, Illinois",1167842523,C,East North Central,12582032
Illinois,"Wilmington, Will County, Illinois",1172061999,C,East North Central,12582032
Illinois,"Wilsonville, Illinois",1167842719,C,East North Central,12582032
Illinois,"Winchester, Illinois",1165907949,C,East North Central,12582032
Illinois,"Windsor, Mercer County, Illinois",1167842918,C,East North Central,12582032
Illinois,"Windsor, Shelby County, Illinois",1165907990,C,East North Central,12582032
Illinois,"Winfield, Illinois",1179076567,GA,East North Central,12582032
Illinois,"Winnebago, Illinois",1167843081,C,East North Central,12582032
Illinois,"Winnetka, Illinois",1179494909,C,East North Central,12582032
Illinois,"Winslow, Illinois",1170607060,Start,East North Central,12582032
Illinois,"Winthrop Harbor, Illinois",1179597887,C,East North Central,12582032
Illinois,"Witt, Illinois",1165908200,C,East North Central,12582032
Illinois,"Wonder Lake, Illinois",1167843585,C,East North Central,12582032
Illinois,"Wood Dale, Illinois",1179647593,GA,East North Central,12582032
Illinois,"Woodhull, Illinois",1167950646,C,East North Central,12582032
Illinois,"Woodland, Illinois",1167843879,Start,East North Central,12582032
Illinois,"Woodlawn, Illinois",1167843924,C,East North Central,12582032
Illinois,"Woodridge, Illinois",1176835960,GA,East North Central,12582032
Illinois,"Wood River, Illinois",1165908279,C,East North Central,12582032
Illinois,"Woodson, Illinois",1167844137,C,East North Central,12582032
Illinois,"Woodstock, Illinois",1176875624,GA,East North Central,12582032
Illinois,"Worden, Illinois",1167844313,GA,East North Central,12582032
Illinois,"Worth, Illinois",1171837535,C,East North Central,12582032
Illinois,"Wyanet, Illinois",1167844572,Start,East North Central,12582032
Illinois,"Wyoming, Illinois",1165908559,C,East North Central,12582032
Illinois,"Xenia, Illinois",1167075675,C,East North Central,12582032
Illinois,"Yale, Illinois",1167348971,C,East North Central,12582032
Illinois,"Yates City, Illinois",1167348351,GA,East North Central,12582032
Illinois,"Yorkville, Illinois",1174296297,C,East North Central,12582032
Illinois,"Zeigler, Illinois",1165908691,C,East North Central,12582032
Illinois,"Zion, Illinois",1179597764,C,East North Central,12582032
Indiana,Indianapolis,1179780777,GA,East North Central,6833037
Indiana,"Fort Wayne, Indiana",1179437561,GA,East North Central,6833037
Indiana,"Evansville, Indiana",1179731462,GA,East North Central,6833037
Indiana,"South Bend, Indiana",1177702603,GA,East North Central,6833037
Indiana,"Carmel, Indiana",1176781007,C,East North Central,6833037
Indiana,"Fishers, Indiana",1173553169,GA,East North Central,6833037
Indiana,"Bloomington, Indiana",1179045345,C,East North Central,6833037
Indiana,"Hammond, Indiana",1176348785,C,East North Central,6833037
Indiana,"Gary, Indiana",1178978063,B,East North Central,6833037
Indiana,"Lafayette, Indiana",1179725835,C,East North Central,6833037
Indiana,"Muncie, Indiana",1177100174,B,East North Central,6833037
Indiana,"Noblesville, Indiana",1179915375,C,East North Central,6833037
Indiana,"Terre Haute, Indiana",1178622938,B,East North Central,6833037
Indiana,"Greenwood, Indiana",1177038556,B,East North Central,6833037
Indiana,"Kokomo, Indiana",1176407915,B,East North Central,6833037
Indiana,"Anderson, Indiana",1178414418,C,East North Central,6833037
Indiana,"Elkhart, Indiana",1175224072,GA,East North Central,6833037
Indiana,"West Lafayette, Indiana",1179267602,B,East North Central,6833037
Indiana,"Mishawaka, Indiana",1168156637,GA,East North Central,6833037
Indiana,"Lawrence, Indiana",1165889456,GA,East North Central,6833037
Indiana,"Jeffersonville, Indiana",1179890113,C,East North Central,6833037
Indiana,"Columbus, Indiana",1177669447,B,East North Central,6833037
Indiana,"Westfield, Indiana",1177476721,C,East North Central,6833037
Indiana,"Portage, Indiana",1173041194,C,East North Central,6833037
Indiana,"New Albany, Indiana",1175691059,C,East North Central,6833037
Indiana,"Merrillville, Indiana",1166207550,C,East North Central,6833037
Indiana,"Richmond, Indiana",1179487630,B,East North Central,6833037
Indiana,"Plainfield, Indiana",1174035023,GA,East North Central,6833037
Indiana,"Goshen, Indiana",1179808111,GA,East North Central,6833037
Indiana,"Valparaiso, Indiana",1176423317,GA,East North Central,6833037
Indiana,"Michigan City, Indiana",1177503142,C,East North Central,6833037
Indiana,"Crown Point, Indiana",1175126445,C,East North Central,6833037
Indiana,"Zionsville, Indiana",1177173909,GA,East North Central,6833037
Indiana,"Schererville, Indiana",1166230786,C,East North Central,6833037
Indiana,"Brownsburg, Indiana",1175907922,C,East North Central,6833037
Indiana,"Hobart, Indiana",1177856807,GA,East North Central,6833037
Indiana,"East Chicago, Indiana",1178285289,C,East North Central,6833037
Indiana,"Marion, Indiana",1177314851,C,East North Central,6833037
Indiana,"Franklin, Indiana",1178599280,GA,East North Central,6833037
Indiana,"Highland, Lake County, Indiana",1173867398,C,East North Central,6833037
